filename	ID_gesture	t0	t1	size.rh	size.lh	size	traj.rh	traj.lh	traj	ampl_y.rh	ampl_y.lh	ampl_y	ampl_x.rh	ampl_x.lh	ampl_x	peak_velo.rh	peak_velo.lh	peak_velo	apex.rh	apex.lh	ID_phrase	nonref	icon	metaph	deixis	conv	hand	phrase_position	item	gender	language	condition	ID_participant	ID_partner	ID_interaction
leuven9b_run2	sem_5	9324	10795	0.055	0.128	0.128	0.632	0.909	0.909	0.575	0.787	0.787	0.638	0.509	0.638	1.001	1.322	1.322	9440	9400	phrase_1	no	yes	no	concrete	no	both	last	playground	f	french	L1-L2	leuven9b	leuven9a	2
leuven9b_run2	sem_6	11540	13067	0.002	0.04	0.04	0.116	0.608	0.608	0.267	0.654	0.654	0.428	0.391	0.391	0.34	1.474	1.474	11560	13040	phrase_2	no	no	no	no	yes	left	first	playground	f	french	L1-L2	leuven9b	leuven9a	2
leuven9b_run2	sem_7	13067	14283	0.048	0.01	0.048	0.567	0.246	0.567	0.628	0.729	0.729	0.421	0.48	0.48	1.172	0.434	1.172	13400	13480	phrase_2	no	yes	no	no	no	both	middle	playground	f	french	L1-L2	leuven9b	leuven9a	2
leuven9b_run2	sem_8	14283	14975	0.001	0.026	0.026	0.083	0.25	0.25	0.557	0.835	0.835	0.43	0.467	0.467	0.141	0.61	0.61	14960	14360	phrase_2	no	yes	no	no	no	left	middle	playground	f	french	L1-L2	leuven9b	leuven9a	2
leuven9b_run2	sem_9	14975	15554	0.004	0.022	0.022	0.113	0.234	0.234	0.564	0.811	0.811	0.499	0.44	0.499	0.304	0.599	0.599	15440	15240	phrase_2	no	yes	no	no	no	both	middle	playground	f	french	L1-L2	leuven9b	leuven9a	2
luik1a_run1	sem_1	5199	7866	0.217	0.315	0.315	1.124	1.208	1.208	1.017	1.038	1.038	0.585	0.444	0.585	1.179	1.297	1.297	6080	6240	phrase_1	no	yes	no	no	no	both	no	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_10	22856	24495	0.076	0.007	0.076	0.808	0.163	0.808	0.922	0.632	0.922	0.551	0.158	0.551	0.979	0.217	0.979	23680	22880	phrase_2	no	yes	no	abstract	no	both	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_11	24495	26192	0.06	0.004	0.06	0.79	0.207	0.79	0.793	0.682	0.793	0.573	0.029	0.573	0.925	0.242	0.925	25400	24800	phrase_2	yes	no	no	no	no	both	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_12	26192	27912	0.059	0.081	0.081	0.551	0.511	0.551	0.859	0.812	0.859	0.472	0.442	0.472	1.113	1.216	1.216	26760	26840	phrase_2	no	yes	no	concrete	no	both	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_13	27912	31082	0.123	0.025	0.123	1.275	0.404	1.275	1.28	0.948	1.28	0.602	0.437	0.602	0.885	0.287	0.885	30800	28440	phrase_2	no	yes	no	abstract	no	right	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_14	31082	32193	0.031	0.091	0.091	0.371	0.543	0.543	1.113	1.161	1.161	0.597	0.277	0.277	0.587	0.769	0.769	31120	31120	phrase_2	no	no	no	abstract	no	left	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_15	32193	37908	0.096	0.137	0.137	0.578	0.989	0.989	0.758	1.051	1.051	0.509	0.095	0.095	0.903	0.738	0.738	32200	32200	phrase_2	yes	no	no	no	no	left	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_16	37908	40082	0.001	0.292	0.292	0.085	1.651	1.651	0.342	0.911	0.911	0.321	0.36	0.36	0.064	1.328	1.328	39640	39080	phrase_2	no	yes	no	abstract	no	left	last	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_17	43064	46825	0.001	0.001	0.001	0.173	0.155	0.155	0.338	0.324	0.324	0.31	0.048	0.048	0.09	0.081	0.081	43640	43640	phrase_3	yes	no	no	no	no	left	no	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_2	7866	9759	0.021	0.096	0.096	0.274	1.087	1.087	0.821	1.251	1.251	0.469	0.418	0.418	0.332	1.268	1.268	7880	9240	phrase_1	no	yes	no	abstract	no	left	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_3	9759	12000	0.072	0.009	0.072	0.785	0.195	0.785	1.025	0.638	1.025	0.413	0.374	0.413	0.769	0.6	0.769	11720	9760	phrase_1	no	yes	no	abstract	no	right	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_4	12000	14183	0.266	0.076	0.266	1.236	0.549	1.236	1.064	0.658	1.064	0.422	0.322	0.422	1.202	0.984	1.202	13240	13160	phrase_1	no	yes	no	no	no	right	last	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_5	15174	18110	0.004	0.22	0.22	0.223	0.835	0.835	0.316	0.794	0.794	0.194	0.556	0.556	0.208	1.011	1.011	16160	17320	phrase_2	no	no	no	abstract	no	left	first	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_6	18110	19414	0.001	0.054	0.054	0.079	0.924	0.924	0.327	1.061	1.061	0.182	0.486	0.486	0.095	1.354	1.354	18720	18840	phrase_2	no	yes	no	no	no	left	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_7	19414	20954	0.001	0.093	0.093	0.096	0.615	0.615	0.329	0.846	0.846	0.169	0.387	0.387	0.21	0.558	0.558	20520	19440	phrase_2	no	yes	no	abstract	no	left	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_8	20954	22155	0.147	0.032	0.147	0.719	0.388	0.719	0.853	0.642	0.853	0.438	0.07	0.438	1.41	0.711	1.41	22080	21560	phrase_2	no	no	no	abstract	no	right	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run1	sem_9	22155	22856	0.011	0.035	0.035	0.184	0.281	0.281	0.826	0.583	0.826	0.428	0.176	0.428	0.625	0.77	0.77	22160	22600	phrase_2	no	yes	no	abstract	no	both	middle	forest	f	french	L1-L1	luik1a	luik1b	1
luik1a_run2	sem_1	3513	5097	0.136	0.135	0.136	1.394	1.336	1.394	0.844	0.917	0.917	0.405	0.186	0.405	2.046	1.653	2.046	4200	4160	phrase_1	no	yes	no	no	no	both	no	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_10	18287	19352	0	0.047	0.047	0.047	0.515	0.515	0.312	0.952	0.952	0.235	0.505	0.505	0.064	0.779	0.779	18320	19240	phrase_2	no	yes	no	no	no	left	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_11	19352	20262	0	0.077	0.077	0.044	0.499	0.499	0.31	0.953	0.953	0.241	0.477	0.477	0.184	1	1	19360	19360	phrase_2	no	yes	no	abstract	no	left	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_12	20262	21847	0.051	0.007	0.051	0.746	0.281	0.746	0.805	0.815	0.815	0.338	0.026	0.338	1.335	0.456	1.335	20800	20920	phrase_2	no	yes	no	abstract	no	both	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_13	21847	24372	0.011	0.088	0.088	0.385	0.844	0.844	0.615	0.726	0.726	0.269	0.429	0.429	0.512	1.191	1.191	21880	22640	phrase_2	no	no	no	abstract	no	left	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_14	24372	25889	0.541	0.265	0.541	1.78	1.981	1.981	1.156	1.155	1.156	0.706	0.49	0.706	2.496	2.932	2.932	25880	25880	phrase_2	no	yes	no	abstract	no	both	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_15	25889	26822	0.05	0.061	0.061	0.483	0.597	0.597	1.16	1.151	1.16	0.785	0.49	0.785	0.847	0.924	0.924	25920	25920	phrase_2	no	yes	no	abstract	no	both	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_16	26822	27684	0.049	0.032	0.049	0.647	0.713	0.713	1.034	1.019	1.034	0.784	0.493	0.784	1.088	1.243	1.243	27240	27160	phrase_2	no	yes	no	no	no	both	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_17	27684	28632	0.123	0.215	0.215	0.542	0.832	0.832	0.678	0.785	0.785	0.646	0.423	0.646	1.163	1.232	1.232	27720	27720	phrase_2	no	yes	no	no	no	both	last	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_18	29294	33098	0.003	0.264	0.264	0.173	1.685	1.685	0.309	1.017	1.017	0.339	0.334	0.334	0.115	1.518	1.518	32920	30120	phrase_3	no	no	no	abstract	no	left	no	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_19	34122	34906	0.001	0.01	0.01	0.061	0.271	0.271	0.313	0.449	0.449	0.294	0.073	0.073	0.121	0.438	0.438	34600	34680	phrase_4	yes	no	no	no	no	left	no	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_2	5251	6916	0.074	0.001	0.074	0.557	0.131	0.557	0.7	0.331	0.7	0.474	0.016	0.474	0.735	0.164	0.735	6880	5280	phrase_1	no	no	no	abstract	no	right	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_20	35569	36596	0.322	0.405	0.405	0.983	1.116	1.116	1.005	0.963	1.005	0.738	0.564	0.738	1.708	1.981	1.981	36400	36360	phrase_5	no	yes	no	abstract	no	both	first	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_21	36596	38720	0.255	0.306	0.306	1.304	0.85	1.304	0.977	0.816	0.977	0.687	0.546	0.687	1.204	0.795	1.204	36600	36600	phrase_5	no	yes	no	abstract	no	both	last	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_3	6916	8768	0.078	0.02	0.078	0.762	0.33	0.762	1.049	0.371	1.049	0.479	0.219	0.479	1.479	0.62	1.479	7600	8480	phrase_1	no	yes	no	no	no	both	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_4	8768	11016	0.086	0.002	0.086	0.802	0.065	0.802	0.959	0.331	0.959	0.501	0.216	0.501	0.936	0.154	0.936	8800	8800	phrase_1	no	no	yes	no	no	right	last	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_5	12912	13744	0.079	0.001	0.079	0.924	0.059	0.924	0.956	0.328	0.956	0.316	0.166	0.316	1.807	0.109	1.807	13280	13600	phrase_2	no	yes	no	abstract	no	right	first	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_6	13744	14869	0.009	0.001	0.009	0.366	0.081	0.366	0.617	0.335	0.617	0.243	0.141	0.243	0.587	0.156	0.587	14120	13760	phrase_2	no	yes	no	no	no	both	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_7	14869	15526	0.001	0	0.001	0.098	0.043	0.098	0.453	0.355	0.453	0.24	0.095	0.24	0.391	0.326	0.391	14880	15480	phrase_2	yes	no	no	no	no	right	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_8	15526	16486	0.027	0.07	0.07	0.415	0.423	0.423	0.826	0.694	0.826	0.265	0.127	0.265	1.098	1.042	1.098	16040	16000	phrase_2	no	no	no	concrete	no	both	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1a_run2	sem_9	16486	18287	0.034	0.021	0.021	0.513	0.481	0.481	0.808	0.712	0.712	0.257	0.509	0.509	0.817	0.728	0.728	16520	17720	phrase_2	no	no	no	abstract	no	left	middle	playground	f	french	L1-L1	luik1a	luik1b	2
luik1b_run1	sem_1	1191	5482	0.014	0.01	0.014	0.804	0.547	0.804	0.347	0.303	0.347	0.315	0.142	0.315	0.456	0.226	0.456	5160	4680	phrase_1	no	no	yes	no	no	both	no	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_10	19990	22243	0.002	0.073	0.073	0.084	0.485	0.485	0.289	0.956	0.956	0.355	0.282	0.282	0.115	0.605	0.605	21760	20000	phrase_1	no	no	no	abstract	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_11	22243	24005	0.004	0.079	0.079	0.15	0.636	0.636	0.344	0.855	0.855	0.384	0.121	0.121	0.226	1.07	1.07	23880	23520	phrase_1	no	no	yes	no	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_12	24005	26104	0.002	0.004	0.004	0.102	0.141	0.141	0.321	0.322	0.322	0.353	0.108	0.108	0.231	0.142	0.142	24040	24040	phrase_1	no	no	yes	no	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_13	26104	27448	0.001	0.069	0.069	0.059	0.511	0.511	0.302	0.699	0.699	0.349	0.121	0.121	0.105	1.026	1.026	26680	26840	phrase_1	no	no	no	abstract	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_14	27448	29302	0	0.037	0.037	0.047	0.318	0.318	0.27	0.68	0.68	0.349	0.092	0.092	0.06	0.429	0.429	27480	28040	phrase_1	yes	no	no	no	no	left	last	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_15	31220	32807	0	0.014	0.014	0.026	0.215	0.215	0.271	0.695	0.695	0.336	0.068	0.068	0.062	0.267	0.267	31960	32520	phrase_2	no	no	no	abstract	no	left	first	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_16	32807	34337	0	0.003	0.003	0.006	0.148	0.148	0.272	0.796	0.796	0.338	0.099	0.099	0.008	0.248	0.248	34120	33640	phrase_2	no	yes	no	abstract	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_17	34337	35036	0	0	0	0.005	0.032	0.032	0.272	0.796	0.796	0.338	0.086	0.086	0.013	0.084	0.084	34360	34360	phrase_2	yes	no	no	no	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_18	35036	35928	0	0.003	0.003	0.004	0.096	0.096	0.27	0.837	0.837	0.336	0.07	0.07	0.016	0.184	0.184	35120	35040	phrase_2	no	yes	no	no	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_19	35928	37108	0	0.02	0.02	0.009	0.283	0.283	0.266	0.822	0.822	0.338	0.198	0.198	0.03	0.356	0.356	35960	37000	phrase_2	no	yes	no	no	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_2	5482	6174	0.003	0.002	0.003	0.105	0.119	0.119	0.346	0.312	0.346	0.288	0.083	0.288	0.192	0.264	0.264	5800	5520	phrase_1	no	yes	no	no	no	both	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_20	37108	39807	0.001	0.009	0.009	0.065	0.249	0.249	0.281	0.796	0.796	0.366	0.185	0.185	0.061	0.286	0.286	38480	37120	phrase_2	no	no	yes	no	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_21	39807	40892	0	0.001	0.001	0.023	0.05	0.05	0.276	0.754	0.754	0.342	0.079	0.079	0.058	0.089	0.089	39840	40640	phrase_2	yes	no	no	no	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_22	40892	42434	0	0.077	0.077	0.033	0.495	0.495	0.28	0.749	0.749	0.324	0.096	0.096	0.046	0.947	0.947	41480	40920	phrase_2	no	yes	no	no	no	left	last	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_23	42855	43767	0	0.034	0.034	0.052	0.517	0.517	0.28	0.611	0.611	0.324	0.135	0.135	0.074	0.851	0.851	43760	43520	phrase_3	no	no	no	concrete	no	left	no	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_24	50058	51412	0	0.03	0.03	0.069	0.507	0.507	0.296	0.528	0.528	0.326	0.233	0.233	0.068	0.695	0.695	51400	50680	phrase_4	no	no	no	abstract	no	left	no	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_25	52051	53452	0.084	0.003	0.084	0.93	0.145	0.93	0.708	0.352	0.708	0.448	0.108	0.448	1.179	0.205	1.179	52680	52280	phrase_5	no	yes	no	abstract	no	both	no	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_26	54680	57569	0.024	0.105	0.105	0.704	0.609	0.704	0.648	0.724	0.724	0.344	0.157	0.344	0.856	1.196	1.196	57560	56360	phrase_6	no	yes	no	no	no	both	first	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_27	57569	59290	0.061	0.115	0.061	0.534	0.59	0.534	0.852	0.711	0.852	0.528	0.144	0.528	0.822	1.366	0.822	59080	57600	phrase_6	no	yes	no	no	no	right	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_28	59290	61505	0.025	0.22	0.22	0.642	0.954	0.954	0.901	0.928	0.928	0.524	0.232	0.524	0.79	1.381	1.381	59320	59920	phrase_6	no	yes	no	no	no	both	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_29	61505	63261	0.073	0.075	0.075	0.488	0.531	0.531	0.795	0.82	0.82	0.481	0.112	0.481	0.467	0.51	0.51	61760	61880	phrase_6	yes	no	no	no	no	both	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_3	6174	10191	0.002	0.004	0.004	0.293	0.238	0.293	0.331	0.327	0.331	0.302	0.048	0.302	0.2	0.155	0.2	9520	9520	phrase_1	yes	no	no	no	no	both	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_30	63261	65248	0.143	0.002	0.143	1.617	0.105	1.617	0.998	0.333	0.998	0.436	0.073	0.436	1.761	0.1	1.761	64000	63760	phrase_6	no	yes	no	no	no	right	last	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_31	68656	69766	0.028	0.012	0.028	0.451	0.227	0.451	0.472	0.46	0.472	0.412	0.032	0.412	0.607	0.3	0.607	69240	69520	phrase_7	no	yes	no	no	no	both	first	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_32	69766	70874	0	0.038	0.038	0.048	0.411	0.411	0.31	0.525	0.525	0.271	0.118	0.118	0.132	0.717	0.717	70840	70120	phrase_7	no	yes	no	abstract	no	left	last	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_4	10191	11505	0.001	0	0.001	0.05	0.026	0.05	0.323	0.311	0.323	0.309	0.012	0.309	0.067	0.074	0.074	10560	10200	phrase_1	yes	no	no	no	no	both	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_5	11505	13534	0.005	0	0.005	0.281	0.062	0.281	0.342	0.311	0.342	0.343	0.021	0.343	0.251	0.073	0.251	13520	13520	phrase_1	yes	no	no	no	no	both	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_6	13534	15039	0.032	0.002	0.032	0.629	0.113	0.629	0.445	0.329	0.445	0.517	0.054	0.517	0.786	0.185	0.786	14360	14640	phrase_1	no	yes	no	no	no	right	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_7	15039	16066	0.003	0	0.003	0.105	0.018	0.105	0.462	0.319	0.462	0.321	0.006	0.321	0.506	0.084	0.506	15240	15320	phrase_1	no	yes	no	no	no	right	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_8	16066	16862	0.009	0	0.009	0.174	0.015	0.174	0.568	0.318	0.568	0.267	0.008	0.267	0.368	0.237	0.368	16400	16800	phrase_1	no	no	no	abstract	no	right	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run1	sem_9	16862	19990	0.031	0.122	0.122	0.362	0.724	0.724	0.544	0.705	0.705	0.327	0.317	0.317	0.676	1.051	1.051	16960	17760	phrase_1	no	no	no	abstract	no	left	middle	gym	f	french	L1-L1	luik1b	luik1a	1
luik1b_run2	sem_1	4084	8410	0.014	0.002	0.014	0.701	0.189	0.701	0.314	0.269	0.314	0.416	0.058	0.416	0.556	0.198	0.556	5880	4440	phrase_1	no	no	no	no	yes	both	no	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_10	21051	22282	0.001	0.001	0.001	0.058	0.085	0.085	0.36	0.312	0.36	0.211	0.08	0.211	0.15	0.163	0.163	21080	21840	phrase_1	no	no	no	abstract	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_11	22282	23692	0.001	0	0.001	0.097	0.065	0.097	0.35	0.312	0.35	0.184	0.073	0.184	0.221	0.101	0.221	22920	22320	phrase_1	yes	no	no	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_12	23692	24754	0.001	0.093	0.093	0.117	0.498	0.498	0.34	0.656	0.656	0.206	0.303	0.303	0.199	0.969	0.969	23960	24520	phrase_1	no	no	no	abstract	no	left	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_13	24754	26799	0.002	0.1	0.1	0.097	0.582	0.582	0.3	0.662	0.662	0.248	0.283	0.283	0.162	0.617	0.617	26760	24760	phrase_1	no	no	yes	no	no	left	last	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_14	28098	30549	0	0.08	0.08	0.035	0.538	0.538	0.312	0.686	0.686	0.266	0.178	0.178	0.085	0.918	0.918	28200	28920	phrase_2	no	yes	no	abstract	no	left	no	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_15	33971	37117	0.006	0.007	0.007	0.364	0.262	0.262	0.307	0.411	0.411	0.323	0.1	0.1	0.197	0.231	0.231	34920	34000	phrase_3	yes	no	no	no	no	left	no	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_16	39012	41922	0.093	0.118	0.118	0.947	1.226	1.226	0.589	0.658	0.658	0.589	0.353	0.589	0.621	0.892	0.892	40600	41480	phrase_4	no	yes	no	no	no	both	first	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_17	41922	42986	0	0.007	0.007	0.091	0.156	0.156	0.429	0.505	0.505	0.563	0.257	0.563	0.186	0.302	0.302	42440	41960	phrase_4	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_18	42986	44536	0.002	0	0.002	0.134	0.051	0.134	0.427	0.483	0.483	0.546	0.128	0.546	0.2	0.089	0.2	43480	43720	phrase_4	yes	no	no	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_19	44536	45688	0.006	0.016	0.016	0.138	0.201	0.201	0.43	0.479	0.479	0.44	0.111	0.44	0.21	0.288	0.288	44640	44560	phrase_4	no	yes	no	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_2	8410	9256	0.005	0	0.005	0.216	0.045	0.216	0.333	0.274	0.333	0.446	0.051	0.446	0.437	0.111	0.437	8720	9160	phrase_1	no	no	yes	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_20	45688	48725	0.002	0.205	0.205	0.147	1.168	1.168	0.402	0.908	0.908	0.34	0.344	0.344	0.117	1.157	1.157	45880	46640	phrase_4	no	no	yes	abstract	no	left	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_21	48725	49966	0	0.031	0.031	0.026	0.478	0.478	0.387	0.724	0.724	0.301	0.194	0.194	0.059	0.649	0.649	48760	49400	phrase_4	yes	no	no	no	no	left	last	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_22	51967	54418	0	0.012	0.012	0.024	0.272	0.272	0.364	1.012	1.012	0.301	0.177	0.177	0.028	0.371	0.371	53400	52520	phrase_5	no	yes	no	abstract	no	left	first	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_23	54418	56145	0.009	0.114	0.114	0.212	0.628	0.628	0.37	0.887	0.887	0.333	0.132	0.132	0.416	0.815	0.815	54880	54640	phrase_5	yes	no	no	no	no	left	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_24	56420	58250	0.092	0.019	0.092	0.672	0.365	0.672	0.584	0.599	0.599	0.456	0.084	0.456	0.915	0.602	0.915	57320	56520	phrase_5	no	no	yes	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_25	58250	60122	0.088	0.012	0.088	0.925	0.272	0.925	0.934	0.456	0.934	0.578	0.085	0.578	1.059	0.55	1.059	59240	58480	phrase_5	no	no	no	abstract	no	right	last	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_26	60497	61631	0.018	0.002	0.018	0.393	0.148	0.393	0.636	0.422	0.636	0.474	0.074	0.474	0.587	0.229	0.587	61000	60520	phrase_6	no	no	no	abstract	no	both	no	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_27	62673	63725	0.087	0.002	0.087	0.738	0.096	0.738	0.76	0.365	0.76	0.554	0.073	0.554	1.074	0.128	1.074	63120	62680	phrase_7	no	no	no	abstract	no	right	no	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_28	64820	66119	0.281	0.001	0.281	1.401	0.084	1.401	0.871	0.307	0.871	0.761	0.061	0.761	1.732	0.137	1.732	65480	66080	phrase_8	no	yes	no	abstract	no	right	no	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_3	9256	10821	0.012	0.001	0.012	0.297	0.073	0.297	0.35	0.289	0.35	0.454	0.051	0.454	0.401	0.125	0.401	9520	9640	phrase_1	no	no	no	no	yes	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_4	10821	12641	0.004	0.002	0.004	0.202	0.161	0.202	0.249	0.274	0.274	0.405	0.038	0.405	0.271	0.214	0.271	12240	12560	phrase_1	no	yes	no	concrete	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_5	12641	14663	0.006	0.001	0.006	0.23	0.11	0.23	0.277	0.293	0.293	0.415	0.031	0.415	0.391	0.116	0.391	14640	13920	phrase_1	yes	no	no	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_6	14663	16000	0.053	0	0.053	0.438	0.037	0.438	0.53	0.275	0.53	0.43	0.034	0.43	0.444	0.143	0.444	15440	15960	phrase_1	no	yes	no	abstract	no	right	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_7	16000	18168	0.012	0.01	0.012	0.252	0.343	0.343	0.517	0.354	0.517	0.281	0.074	0.281	0.354	0.305	0.354	16200	17040	phrase_1	no	yes	no	abstract	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_8	18327	19667	0.004	0.002	0.004	0.162	0.109	0.162	0.35	0.31	0.35	0.343	0.053	0.343	0.199	0.121	0.199	18840	19040	phrase_1	no	no	yes	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik1b_run2	sem_9	19667	21051	0.002	0.001	0.002	0.114	0.108	0.114	0.332	0.299	0.332	0.279	0.027	0.279	0.178	0.132	0.178	19680	20640	phrase_1	yes	no	no	no	no	both	middle	lake	f	french	L1-L1	luik1b	luik1a	2
luik2a_run1	sem_1	592	2972	0.022	0.398	0.398	0.541	1.563	1.563	0.06	0.79	0.79	0.626	0.487	0.487	0.479	1.957	1.957	2240	2960	phrase_1	no	yes	no	abstract	no	left	no	forest	m	french	L1-L1	luik2a	luik2b	1
